duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp,Version,Algorithm
1716165.689,23875305.0,493223.0,1720,45.0,0,66.0,12.0,nbody
1715735.445,23955139.0,492980.0,1720,45.0,0,66.0,12.0,nbody
1716918.263,23872070.0,493285.0,1720,45.0,0,66.0,12.0,nbody
1719065.926,23661072.0,493773.0,1720,45.0,0,63.0,12.0,nbody
1928621.019,29409715.0,554808.0,1716,45.0,0,65.0,4.0,nbody
1928104.977,29629868.0,553893.0,1720,45.0,0,65.0,4.0,nbody
1929598.705,29542527.0,554015.0,1716,45.0,0,65.0,4.0,nbody
1929572.06,29598496.0,554442.0,1716,45.0,0,67.0,4.0,nbody
1919091.207,29944259.0,551268.0,1716,45.0,0,66.0,4.0,nbody
1920014.13,29979843.0,551634.0,1720,45.0,0,67.0,4.0,nbody
1922170.719,29896591.0,552001.0,1716,45.0,0,67.0,4.0,nbody
1922798.397,29766709.0,552306.0,1720,45.0,0,67.0,4.0,nbody
1923341.288,29779770.0,552305.0,1720,45.0,0,67.0,4.0,nbody
1925794.087,29853134.0,553282.0,1720,45.0,0,67.0,4.0,nbody
1925151.788,29471543.0,552978.0,1716,45.0,0,67.0,6.0,nbody
1926268.777,29322618.0,553527.0,1716,45.0,0,65.0,6.0,nbody
1926142.518,29235581.0,553221.0,1716,45.0,0,65.0,6.0,nbody
1929273.936,29285997.0,554076.0,1716,45.0,0,64.0,6.0,nbody
1930001.653,29180650.0,554442.0,1720,45.0,0,65.0,6.0,nbody
1928729.293,29310655.0,554137.0,1720,45.0,0,65.0,6.0,nbody
1918954.235,29590745.0,551268.0,1716,45.0,0,65.0,6.0,nbody
1920021.08,29449509.0,551635.0,1720,45.0,0,63.0,6.0,nbody
1921856.235,29293382.0,552184.0,1716,45.0,0,64.0,6.0,nbody
1922969.831,29556931.0,552427.0,1720,45.0,0,66.0,6.0,nbody
1688760.651,23181826.0,485655.0,1720,45.0,0,61.0,10.0,nbody
1669514.303,23307679.0,479857.0,1720,45.0,0,66.0,10.0,nbody
1672027.774,23387635.0,480467.0,1720,45.0,0,66.0,10.0,nbody
1672808.352,23229311.0,480651.0,1720,45.0,0,63.0,10.0,nbody
1671892.02,22979616.0,480346.0,1720,45.0,0,63.0,10.0,nbody
1674306.038,22974428.0,480956.0,1720,45.0,0,63.0,10.0,nbody
1673899.611,22929629.0,480956.0,1720,45.0,0,63.0,10.0,nbody
1674865.742,23133242.0,481261.0,1720,45.0,0,63.0,10.0,nbody
1678550.574,22986818.0,485656.0,1720,45.0,0,63.0,10.0,nbody
1676491.201,22998964.0,481749.0,1720,45.0,0,63.0,10.0,nbody
1693801.447,24219116.0,486876.0,1720,45.0,0,67.0,15.0,nbody
1689174.588,23489442.0,485167.0,1720,45.0,0,66.0,15.0,nbody
1692559.374,23495546.0,486449.0,1720,45.0,0,66.0,15.0,nbody
1691412.147,23571778.0,486022.0,1716,45.0,0,65.0,15.0,nbody
1694571.432,23498719.0,487059.0,1720,45.0,0,65.0,15.0,nbody
1697728.008,24105224.0,487792.0,1720,45.0,0,67.0,15.0,nbody
1694014.012,23405152.0,486571.0,1720,45.0,0,66.0,15.0,nbody
1695430.201,23959534.0,487242.0,1716,45.0,0,66.0,15.0,nbody
1697543.964,23801880.0,487364.0,1716,45.0,0,66.0,15.0,nbody
1684178.239,23769897.0,484374.0,1708,45.0,0,66.0,15.0,nbody
1670523.858,23486146.0,481261.0,1716,45.0,0,66.0,11.1,nbody
1668184.644,23244997.0,479186.0,1720,45.0,0,62.0,11.1,nbody
1667981.934,23457277.0,479308.0,1720,45.0,0,66.0,11.1,nbody
1668248.319,23418336.0,479613.0,1716,45.0,0,66.0,11.1,nbody
1668728.707,23471742.0,479430.0,1720,45.0,0,66.0,11.1,nbody
1672467.583,23130495.0,480346.0,1720,45.0,0,63.0,11.1,nbody
1672885.037,23320680.0,480773.0,1716,45.0,0,66.0,11.1,nbody
1673765.875,23228884.0,480956.0,1716,45.0,0,66.0,11.1,nbody
1675371.325,23254946.0,481200.0,1716,45.0,0,66.0,11.1,nbody
1674934.355,23164613.0,481139.0,1716,45.0,0,63.0,11.1,nbody
1935023.525,29532212.0,555846.0,1720,45.0,0,65.0,7.0,nbody
1936879.98,29895004.0,556517.0,1720,45.0,0,65.0,7.0,nbody
1937774.234,29688401.0,556822.0,1716,45.0,0,65.0,7.0,nbody
1939371.871,29340562.0,556944.0,1720,45.0,0,65.0,7.0,nbody
1951101.304,30265365.0,562438.0,1716,45.0,0,65.0,7.0,nbody
1941157.292,29793930.0,557616.0,1716,45.0,0,67.0,7.0,nbody
1929490.935,29900070.0,554381.0,1716,45.0,0,67.0,7.0,nbody
1932051.684,29813522.0,554808.0,1716,45.0,0,67.0,7.0,nbody
1930670.4,29606004.0,554808.0,1720,45.0,0,67.0,7.0,nbody
1932645.037,29669907.0,555297.0,1720,45.0,0,65.0,7.0,nbody
1682133.143,23948486.0,483702.0,1720,45.0,0,67.0,13.0,nbody
1679807.044,23142336.0,482665.0,1716,45.0,0,66.0,13.0,nbody
1679578.311,23082583.0,482604.0,1716,45.0,0,66.0,13.0,nbody
1668895.187,23456849.0,479430.0,1716,45.0,0,66.0,13.0,nbody
1668536.697,23427247.0,479246.0,1716,45.0,0,66.0,13.0,nbody
1672167.622,24014587.0,480284.0,1716,45.0,0,67.0,13.0,nbody
1671645.527,23227784.0,479919.0,1716,45.0,0,63.0,13.0,nbody
1671058.792,23871094.0,479980.0,1720,45.0,0,63.0,13.0,nbody
1671217.612,23098269.0,480346.0,1716,45.0,0,61.0,13.0,nbody
1672650.837,23961181.0,480223.0,1720,45.0,0,67.0,13.0,nbody
1935906.47,29515367.0,557005.0,1716,45.0,0,67.0,5.0,nbody
1932916.463,29226366.0,555296.0,1720,45.0,0,65.0,5.0,nbody
1933768.862,29198412.0,555480.0,1716,45.0,0,64.0,5.0,nbody
1932998.279,29233751.0,555357.0,1716,45.0,0,65.0,5.0,nbody
1935510.757,29284898.0,556090.0,1720,45.0,0,65.0,5.0,nbody
1924814.079,29537156.0,552916.0,1716,45.0,0,65.0,5.0,nbody
1923627.526,29610886.0,552733.0,1720,45.0,0,65.0,5.0,nbody
1926636.989,29539597.0,553466.0,1716,45.0,0,65.0,5.0,nbody
1927826.55,29504929.0,553832.0,1720,45.0,0,65.0,5.0,nbody
1928941.169,29786667.0,554136.0,1720,45.0,0,67.0,5.0,nbody
1928817.662,29154344.0,554503.0,1720,45.0,0,65.0,3.7,nbody
1930213.925,29058336.0,554442.0,1720,45.0,0,63.0,3.7,nbody
1918245.177,29318712.0,550902.0,1716,45.0,0,63.0,3.7,nbody
1918534.744,29595506.0,551207.0,1720,45.0,0,67.0,3.7,nbody
1921083.717,29530137.0,551756.0,1720,45.0,0,67.0,3.7,nbody
1920639.971,29407335.0,551756.0,1720,45.0,0,66.0,3.7,nbody
1922109.592,29540390.0,552001.0,1716,45.0,0,67.0,3.7,nbody
1923735.968,29313524.0,552794.0,1716,45.0,0,66.0,3.7,nbody
1925805.434,29187852.0,553221.0,1720,45.0,0,63.0,3.7,nbody
1926767.941,29307114.0,553588.0,1716,45.0,0,67.0,3.7,nbody
1760403.427,23019594.0,754148.0,151816,45.0,0,65.0,3.4,regexredux
1760137.035,22983706.0,755003.0,151820,45.0,0,65.0,3.4,regexredux
1761174.542,22960025.0,766782.0,151772,45.0,0,63.0,3.4,regexredux
1756018.007,23163942.0,753660.0,151840,45.0,0,65.0,3.4,regexredux
1755461.538,23146181.0,751829.0,151824,45.0,0,65.0,3.4,regexredux
